name,type,subtype,region,address,city,state,zip,lat,lon,total_assets_thousands,total_assets_formatted,established_year
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3520 Centerville Hwy, Snellville, GA 30039",Snellville,GA,30039,33.80289099821955,-84.0421870183396,"1,822,693,000",$1.82T,1995
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"12450 Crabapple Rd, Alpharetta, GA 30004",Alpharetta,GA,30004,34.083974014075466,-84.3570019976967,"1,822,693,000",$1.82T,1996
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"1059 Gaines School Rd, Athens, GA 30605",Athens,GA,30605,33.926465019549454,-83.33790104060336,"1,822,693,000",$1.82T,1992
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"25 E May St, Winder, GA 30680",Winder,GA,30680,33.989769008005865,-83.72202798897494,"1,822,693,000",$1.82T,1996
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"219 S Harris St, Sandersville, GA 31082",Sandersville,GA,31082,32.97970198233598,-82.81075401362533,"1,822,693,000",$1.82T,1929
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3890 N Peachtree Rd, Atlanta, GA 30341",Atlanta,GA,30341,33.90631701979149,-84.29665296538577,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1120 Fairburn Rd Sw, Atlanta, GA 30331",Atlanta,GA,30331,33.72439598372411,-84.51016300567899,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3235 Peachtree Rd Ne, Atlanta, GA 30305",Atlanta,GA,30305,33.84305200718485,-84.37170502933287,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1605 Monroe Dr Ne, Atlanta, GA 30324",Atlanta,GA,30324,33.79874597946123,-84.36984902451273,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"6300 Roswell Rd, Atlanta, GA 30328",Atlanta,GA,30328,33.927109001170436,-84.37967001664437,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3615 Flat Shoals Rd, Decatur, GA 30034",Decatur,GA,30034,33.70199300055485,-84.26983095904339,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"6389 Jonesboro Rd, Morrow, GA 30260",Morrow,GA,30260,33.580728989830575,-84.34059299730724,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3400 Satellite Blvd, Duluth, GA 30096",Duluth,GA,30096,33.9638299932535,-84.13000497228,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2778 N Cobb Pkwy, Kennesaw, GA 30152",Kennesaw,GA,30152,34.021999659224484,-84.62486439815213,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"6300 Arbor Place Blvd, Douglasville, GA 30135",Douglasville,GA,30135,33.72740898454907,-84.7374430041469,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"159 W Hendry St, Hinesville, GA 31313",Hinesville,GA,31313,31.843278730215175,-81.59969205111251,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"3217 Macon Rd, Columbus, GA 31906",Columbus,GA,31906,32.481458984539586,-84.94267801053016,"1,822,693,000",$1.82T,1928
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"979 Virginia Ave Ne, Atlanta, GA 30306",Atlanta,GA,30306,33.782071985202876,-84.35538496093609,"1,822,693,000",$1.82T,1933
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"876 Cleveland Ave, East Point, GA 30344",East Point,GA,30344,33.680835987293,-84.417798036904,"1,822,693,000",$1.82T,1933
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2055 S Cobb Dr Se, Marietta, GA 30060",Marietta,GA,30060,33.903170998163134,-84.54103196251255,"1,822,693,000",$1.82T,1933
"Wells Fargo Bank, National Association",Bank,National Bank,North Georgia,"739 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,GA,30742,34.95447401188056,-85.25238899758662,"1,822,693,000",$1.82T,1934
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"489 Furys Ferry Rd, Martinez, GA 30907",Martinez,GA,30907,33.5367429831702,-82.07825304105796,"1,822,693,000",$1.82T,1995
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"105 Shamrock Dr, Dublin, GA 31021",Dublin,GA,31021,32.54159901409484,-82.94622501495584,"1,822,693,000",$1.82T,1995
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"5538 Whittlesey Blvd, Columbus, GA 31909",Columbus,GA,31909,32.54543800956823,-84.94451498843009,"1,822,693,000",$1.82T,1934
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"848 Bankhead Why, Carrollton, GA 30117",Carrollton,GA,30117,33.590161,-85.048955,"1,822,693,000",$1.82T,1986
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2942 N Druid Hills Rd Ne, Atlanta, GA 30329",Atlanta,GA,30329,33.81583399782694,-84.30967902965364,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3601 Chamblee Tucker Rd, Chamblee, GA 30341",Chamblee,GA,30341,33.8850160054327,-84.2477039919457,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1630 Mount Vernon Rd, Dunwoody, GA 30338",Dunwoody,GA,30338,33.94691799485447,-84.33328196608149,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"6063 Memorial Dr, Stone Mountain, GA 30083",Stone Mountain,GA,30083,33.80320800179766,-84.19127903142538,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3351 Riverwood Pkwy Se, Atlanta, GA 30339",Atlanta,GA,30339,33.87905500544191,-84.45964200629837,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"161 S Clayton St, Lawrenceville, GA 30046",Lawrenceville,GA,30046,33.9480749908593,-83.98708497359748,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"5772 Buford Hwy Ne, Doraville, GA 30340",Doraville,GA,30340,33.908352984072806,-84.26810898085502,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1313 Johnson Ferry Rd, Marietta, GA 30068",Marietta,GA,30068,33.980589985838435,-84.42603996229639,"1,822,693,000",$1.82T,1926
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2333 Main St E, Snellville, GA 30078",Snellville,GA,30078,33.85548228805175,-84.01063678329585,"1,822,693,000",$1.82T,1986
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"135 Sycamore St, Jefferson, GA 30549",Jefferson,GA,30549,34.11895500687834,-83.57109899798925,"1,822,693,000",$1.82T,1941
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"4205 Johns Creek Pkwy, Suwanee, GA 30024",Suwanee,GA,30024,34.07264939233319,-84.16693982862259,"1,822,693,000",$1.82T,1998
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1042 Peachtree Industrial Blvd, Suwanee, GA 30024",Suwanee,GA,30024,34.05134200772798,-84.08867699284511,"1,822,693,000",$1.82T,1999
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2731 Meadow Church Rd, Duluth, GA 30097",Duluth,GA,30097,33.99849901162018,-84.09122098427788,"1,822,693,000",$1.82T,1999
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3275 Buford Dr, Buford, GA 30519",Buford,GA,30519,34.06735198761679,-83.98616598173332,"1,822,693,000",$1.82T,1999
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"12830 Highway 9 N, Alpharetta, GA 30004",Alpharetta,GA,30004,34.094926982230945,-84.27850396571611,"1,822,693,000",$1.82T,1999
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"850 Woodstock Rd, Roswell, GA 30075",Roswell,GA,30075,34.05894598646972,-84.38410898874704,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"171 17th St Nw, Atlanta, GA 30363",Atlanta,GA,30363,33.79156398763487,-84.39376200753905,"1,822,693,000",$1.82T,1985
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3765 Sixes Rd, Canton, GA 30114",Canton,GA,30114,34.1773210066265,-84.55028097357149,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1590 Scenic Hwy N, Snellville, GA 30078",Snellville,GA,30078,33.88599698147084,-84.00923599675728,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"6145 Hickory Flat Hwy, Canton, GA 30115",Canton,GA,30115,34.17735901855741,-84.41961196457018,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"499 E Main St, Cartersville, GA 30121",Cartersville,GA,30121,34.16863798357949,-84.78450697138184,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"130 S Zack Hinton Pkwy, Mcdonough, GA 30253",Mcdonough,GA,30253,33.4427090098349,-84.13823398954153,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"4580 Jimmy Lee Smith Pkwy, Hiram, GA 30141",Hiram,GA,30141,33.89000600385015,-84.75208300387118,"1,822,693,000",$1.82T,1999
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3500 Braselton Hwy, Dacula, GA 30019",Dacula,GA,30019,34.07080399062056,-83.91237598094735,"1,822,693,000",$1.82T,2000
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1795 Mars Hill Rd Nw, Acworth, GA 30101",Acworth,GA,30101,33.998969990759605,-84.7055249683119,"1,822,693,000",$1.82T,2001
"Wells Fargo Bank, National Association",Bank,National Bank,North Georgia,"1305 W Walnut Ave, Dalton, GA 30720",Dalton,GA,30720,34.759209991786264,-84.99166998313352,"1,822,693,000",$1.82T,1999
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"3535 Wheeler Rd, Augusta, GA 30909",Augusta,GA,30909,33.48633400792551,-82.07687899567041,"1,822,693,000",$1.82T,2002
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"102 Broad St, Pine Mountain, GA 31822",Pine Mountain,GA,31822,32.865815010324965,-84.85435001778153,"1,822,693,000",$1.82T,1909
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"1506 Georgia Highway 16 W, Griffin, GA 30223",Griffin,GA,30223,33.24690201005288,-84.29113700254408,"1,822,693,000",$1.82T,1890
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"602 Roswell St Se, Marietta, GA 30060",Marietta,GA,30060,33.9503010147951,-84.53478803138006,"1,822,693,000",$1.82T,1934
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"434 Peterson Ave S, Douglas, GA 31533",Douglas,GA,31533,31.50393000408259,-82.85003999380862,"1,822,693,000",$1.82T,1935
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1925 Hudson Bridge Rd, Stockbridge, GA 30281",Stockbridge,GA,30281,33.49912399589043,-84.24653102841532,"1,822,693,000",$1.82T,2003
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3334 Cobb Pkwy Nw, Acworth, GA 30101",Acworth,GA,30101,34.03560599034448,-84.67844102749528,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"7360 Spout Springs Rd, Flowery Branch, GA 30542",Flowery Branch,GA,30542,34.10888498840336,-83.87469496758408,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"4779 Atlanta Hwy, Loganville, GA 30052",Loganville,GA,30052,33.832583848309,-83.88302230457,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"12172 Highway 92, Woodstock, GA 30188",Woodstock,GA,30188,34.08675600964891,-84.48131702117684,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1997 Mirror Lake Blvd, Villa Rica, GA 30180",Villa Rica,GA,30180,33.731374756308,-84.900632624002,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"6060 Cedarcrest Rd Nw, Acworth, GA 30101",Acworth,GA,30101,34.06428400150699,-84.72492002170762,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1865 Grayson Hwy, Grayson, GA 30017",Grayson,GA,30017,33.89910099743824,-83.96174497155553,"1,822,693,000",$1.82T,2004
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"500 Glynn Isle, Brunswick, GA 31525",Brunswick,GA,31525,31.204702389056,-81.482412713339,"1,822,693,000",$1.82T,2005
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1515 Peachtree Pkwy, Cumming, GA 30041",Cumming,GA,30041,34.123908544016956,-84.17051663816464,"1,822,693,000",$1.82T,2005
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"6005 Zebulon Rd, Macon, GA 31210",Macon,GA,31210,32.88210800517449,-83.76267099928235,"1,822,693,000",$1.82T,2005
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1270 Caroline St Ne Ste 100, Atlanta, GA 30307",Atlanta,GA,30307,33.7584973011791,-84.34712888661787,"1,822,693,000",$1.82T,2005
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"4175 Old Milton Pkwy, Alpharetta, GA 30005",Alpharetta,GA,30005,34.05879301673677,-84.23702201071988,"1,822,693,000",$1.82T,2005
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3065 Lawrenceville Hwy, Lawrenceville, GA 30044",Lawrenceville,GA,30044,33.92124699145613,-84.08624598946713,"1,822,693,000",$1.82T,2005
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"2754 Highway 155, Locust Grove, GA 30248",Locust Grove,GA,30248,33.365053987766174,-84.18013302803978,"1,822,693,000",$1.82T,2006
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3820 Camp Creek Pkwy Sw, Atlanta, GA 30331",Atlanta,GA,30331,33.655955020178084,-84.51207902492587,"1,822,693,000",$1.82T,2006
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"1725 Newnan Crossing Blvd E, Newnan, GA 30265",Newnan,GA,30265,33.37614001863456,-84.75367296708453,"1,822,693,000",$1.82T,2006
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"5495 Bethelview Rd, Cumming, GA 30040",Cumming,GA,30040,34.1734576617244,-84.18695983671907,"1,822,693,000",$1.82T,2006
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"5708 Ogeechee Rd, Savannah, GA 31405",Savannah,GA,31405,32.02711201367299,-81.22409100701292,"1,822,693,000",$1.82T,2006
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"103 Thomas B Murphy Dr, Dallas, GA 30132",Dallas,GA,30132,33.90929699591794,-84.82123496235405,"1,822,693,000",$1.82T,2007
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"1020 Exchange St, Greensboro, GA 30642",Greensboro,GA,30642,33.458075008102725,-83.24286501074343,"1,822,693,000",$1.82T,2007
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"5490 N Henry Blvd, Stockbridge, GA 30281",Stockbridge,GA,30281,33.55162899175269,-84.25652301137174,"1,822,693,000",$1.82T,1990
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2283 Glenwood Ave Se, Atlanta, GA 30316",Atlanta,GA,30316,33.73976399364871,-84.3125719597156,"1,822,693,000",$1.82T,2007
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"4640 Jonesboro Rd, Union City, GA 30291",Union City,GA,30291,33.568797015384206,-84.54138199078915,"1,822,693,000",$1.82T,2007
"Wells Fargo Bank, National Association",Bank,National Bank,Central Georgia,"1125 Ga Highway 96, Kathleen, GA 31047",Kathleen,GA,31047,32.548431019554116,-83.69355902247763,"1,822,693,000",$1.82T,2007
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1459 Moreland Ave Se, Atlanta, GA 30316",Atlanta,GA,30316,33.71445399882013,-84.350087011396,"1,822,693,000",$1.82T,2008
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"4706 Hog Mountain Rd, Flowery Branch, GA 30542",Flowery Branch,GA,30542,34.17877199788521,-83.90823096218902,"1,822,693,000",$1.82T,2009
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2975 Holcomb Bridge Rd, Alpharetta, GA 30022",Alpharetta,GA,30022,33.98816999233708,-84.27378403221898,"1,822,693,000",$1.82T,2010
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"3060 Peachtree Rd Nw, Atlanta, GA 30305",Atlanta,GA,30305,33.839344984777,-84.382939964711,"1,822,693,000",$1.82T,2010
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"221 S Broad St, Monroe, GA 30655",Monroe,GA,30655,33.79310998776607,-83.71241696351785,"1,822,693,000",$1.82T,1906
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"1 W Court Sq, Decatur, GA 30030",Decatur,GA,30030,33.775079990166745,-84.29687103266488,"1,822,693,000",$1.82T,2020
"Wells Fargo Bank, National Association",Bank,National Bank,Metro Atlanta,"2841 Greenbriar Pkwy Sw, Atlanta, GA 30331",Atlanta,GA,30331,33.69045099415372,-84.48963396460266,"1,822,693,000",$1.82T,2021
"Wells Fargo Bank, National Association",Bank,National Bank,North Georgia,"140 Crossroads Blvd, Dawsonville, GA 30534",Dawsonville,GA,30534,34.351337991818,-84.046638982392,"1,822,693,000",$1.82T,2023
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"25 Janet Dr, Savannah, GA 31405",Savannah,GA,31405,32.023545010958,-81.111702006828,"1,822,693,000",$1.82T,2024
"Wells Fargo Bank, National Association",Bank,National Bank,Coastal Georgia,"136 Bull St, Savannah, GA 31401",Savannah,GA,31401,32.077433020843856,-81.09229002198776,"1,822,693,000",$1.82T,1909
West Central Georgia Bank,Bank,Community Bank,Central Georgia,"617 N Church St, Thomaston, GA 30286",Thomaston,GA,30286,32.8998959962744,-84.3294149750515,"157,582",$157.6M,1974
West Central Georgia Bank,Bank,Community Bank,Central Georgia,"1021a Highway 19 N, Thomaston, GA 30286",Thomaston,GA,30286,32.9212600656564,-84.3340021958417,"157,582",$157.6M,1989
"Wilmington Trust, National Association",Bank,Community Bank,Metro Atlanta,"3280 Peachtree Rd Ne, Atlanta, GA 30305",Atlanta,GA,30305,33.844563012870296,-84.3711750415951,"772,799",$772.8M,2011
